Index,ex_scene_encode,ex_scene_size,ex_object_encode,ex_object_size,ex_target_pos,ex_condition_encode,ex_lure,ex_lure_size,ex_lure_pos,ex_new,ex_new_scene_size,jitter_ITI,thisN,thisTrialN,thisRepN,slider_example.response,slider_example.rt,key_ex_rate.keys,key_ex_rate.rt,key_ex_rate.duration,Scene,Scene_Size,Condition_Encode,Object_Encode,Object_Size,Condition_Old,Correct_Key_Old,Obj_Lure,Lure_size,Target_pos,Lure_pos,Correct_key_AFC,slider_cong.response,slider_cong.rt,key_rate.keys,key_rate.rt,key_rate.duration,ex_scene_old_new,scene_size,condition_encode,key_ex_old.keys,key_ex_old.rt,key_ex_old.duration,key_item.keys,key_item.corr,key_item.rt,key_item.duration,key_ex_2AFC.keys,key_ex_2AFC.rt,key_ex_2AFC.duration,key_2AFC.keys,key_2AFC.corr,key_2AFC.rt,key_2AFC.duration,exemplo_PAL.thisRepN,exemplo_PAL.thisTrialN,exemplo_PAL.thisN,exemplo_PAL.thisIndex,trial_encode.thisRepN,trial_encode.thisTrialN,trial_encode.thisN,trial_encode.thisIndex,trial_ex_old.thisRepN,trial_ex_old.thisTrialN,trial_ex_old.thisN,trial_ex_old.thisIndex,trial_item.thisRepN,trial_item.thisTrialN,trial_item.thisN,trial_item.thisIndex,trial_ex_2AFC.thisRepN,trial_ex_2AFC.thisTrialN,trial_ex_2AFC.thisN,trial_ex_2AFC.thisIndex,trial_asso.thisRepN,trial_asso.thisTrialN,trial_asso.thisN,trial_asso.thisIndex,thisRow.t,notes,Welcome.started,text_hi.started,key_welcome.started,Welcome.stopped,Explanation_PAL.started,text_Explain_PAL.started,key_explain_PAL.started,Explanation_PAL.stopped,Explain_Rating.started,text_explain_rate.started,key_explain_rate.started,Explain_Rating.stopped,blank.started,image_blank.started,cross_25.started,cross_25.stopped,image_blank.stopped,blank.stopped,Example_PAL.started,image_ex_scene.started,image_ex_object.started,slider_example.started,text_example.started,key_ex_rate.started,slider_example.stopped,text_example.stopped,key_ex_rate.stopped,Example_PAL.stopped,exemplo_PAL.slider_example.response,exemplo_PAL.slider_example.rt,exemplo_PAL.key_ex_rate.keys,exemplo_PAL.key_ex_rate.rt,exemplo_PAL.key_ex_rate.duration,Start_PAL.started,text_end_ex.started,text_start_PAL.started,key_start_PAL.started,text_end_ex.stopped,Start_PAL.stopped,key_start_PAL.keys,key_start_PAL.rt,key_start_PAL.duration,Encode.started,image_scene_encode.started,image_object_encode.started,text_rating.started,slider_cong.started,key_rate.started,text_rating.stopped,slider_cong.stopped,key_rate.stopped,Encode.stopped,trial_encode.slider_cong.response,trial_encode.slider_cong.rt,trial_encode.key_rate.keys,trial_encode.key_rate.rt,trial_encode.key_rate.duration,image_scene_encode.stopped,image_object_encode.stopped,Pause_1.started,text_pausa1.started,Pause_1.stopped,n_trials_total,n_go,n_nogo,hits,misses,correct_rejections,false_alarms,go_accuracy_percent,nogo_accuracy_percent,mean_rt_go_correct,Go_Nogo_task.started,Go_Nogo_task.stopped,Cog_Oral.started,text_endGo.started,text_call.started,text_endGo.stopped,key_end_cog.started,text_call.stopped,Cog_Oral.stopped,key_end_cog.keys,key_end_cog.rt,key_end_cog.duration,Retomar.started,text_retomar.started,key_resp.started,Retomar.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Explanation_Recall.started,text_explain_recall.started,key_continue.started,Explanation_Recall.stopped,Explain_Old_New.started,text_explain_old_new.started,key_explain_old.started,Explain_Old_New.stopped,key_explain_old.keys,key_explain_old.rt,key_explain_old.duration,Exemplo_old.started,image_exemplo_old_new.started,key_ex_old.started,text_ex_old.started,image_exemplo_old_new.stopped,key_ex_old.stopped,text_ex_old.stopped,Exemplo_old.stopped,trial_ex_old.key_ex_old.keys,trial_ex_old.key_ex_old.rt,trial_ex_old.key_ex_old.duration,Start_Recall.started,text_start_recall.started,key_start_recall.started,Start_Recall.stopped,key_start_recall.keys,key_start_recall.rt,key_start_recall.duration,Old_New_Task.started,image_old_new.started,key_item.started,text_item.started,image_old_new.stopped,key_item.stopped,text_item.stopped,Old_New_Task.stopped,trial_item.key_item.keys,trial_item.key_item.corr,trial_item.key_item.rt,trial_item.key_item.duration,End_Old_New.started,text_end_item.started,key_resp_2.started,End_Old_New.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Explain_2AFC.started,text_explain_2afc.started,key_end_explain_2afc.started,Explain_2AFC.stopped,key_end_explain_2afc.keys,key_end_explain_2afc.rt,key_end_explain_2afc.duration,Exemplo_2AFC.started,image_ex_2AFC.started,image_ex_target.started,image_ex_lure.started,key_ex_2AFC.started,Exemplo_2AFC.stopped,trial_ex_2AFC.key_ex_2AFC.keys,trial_ex_2AFC.key_ex_2AFC.rt,trial_ex_2AFC.key_ex_2AFC.duration,trial_2AFC.started,image_scene_2AFC.started,key_2AFC.started,image_target.started,image_lure.started,trial_2AFC.stopped,trial_asso.key_2AFC.keys,trial_asso.key_2AFC.corr,trial_asso.key_2AFC.rt,trial_asso.key_2AFC.duration,image_scene_2AFC.stopped,key_2AFC.stopped,image_target.stopped,image_lure.stopped,end.started,text_end.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,,,,,,,,,,,,3.1,58,58,0,,,,,,Scenes_Dataset/restaurant_A.jpg,"(600, 400)",Incongruent,Objects_Dataset/comb.png,"(250, 250)",old,left,Objects_Dataset/football_boots.png,"(300, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,right,0,2.255900300000576,0.1359482999996544,,,,,,,,,,,,,,,,,,,,0,58,58,48,,,,,,,,,1872.3869495999998,,,,,,,,,,,,,,1872.3741453000002,1872.3869495999998,1874.6035756,1874.8537137000003,1875.4877419000004,1875.4725448999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.4842362,1875.4877419000004,1875.4877419000004,1875.4877419000004,1878.4870455999999,1878.4870455999999,1878.4870455999999,1878.4716200000003,right,0,2.255900300000576,0.1359482999996544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
20,,,,,,,,,,,,2.95,59,59,0,,,,,,Scenes_Dataset/basketball_field_A.jpg,"(600, 399)",Congruent,Objects_Dataset/whistle.png,"(200, 151)",old,left,Objects_Dataset/basketball.png,"(282, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,0.750790699999925,0.1358207000002949,,,,,,,,,,,,,,,,,,,,0,59,59,19,,,,,,,,,1878.4870455999999,,,,,,,,,,,,,,1878.4724876999999,1878.4870455999999,1880.7369611000004,1880.9896146,1881.4409322000001,1881.4206270000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.4374090000001,1881.4409322000001,1881.4409322000001,1881.4409322000001,,,,1884.4373035999997,left,1,0.750790699999925,0.1358207000002949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
11,,,,,,,,,,,,2.5,60,60,0,,,,,,Scenes_Dataset/airplane_interior_A.jpg,"(600, 480)",Congruent,Objects_Dataset/oxygen_mask_retouched.png,"(300, 300)",old,left,Objects_Dataset/airplane_belt.png,"(300, 249)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,1.2028045999995811,0.13599109999995562,,,,,,,,,,,,,,,,,,,,0,60,60,10,,,,,,,,,1884.4536772000001,,,,,,,,,,,,,,1884.4378767999997,1884.4536772000001,1886.6706304,1886.9204395999996,1886.9567992000002,1886.9377126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.9528964,1886.9567992000002,1886.9567992000002,1886.9567992000002,,,,1889.9540933999997,left,1,1.2028045999995811,0.13599109999995562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
71,,,,,,,,,,,,2.65,61,61,0,,,,,,Scenes_Dataset/field_B.jpg,"(600, 381)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.8681956999998874,0.15861409999979514,,,,,,,,,,,,,,,,,,,,0,61,61,70,,,,,,,,,1889.9705371,,,,,,,,,,,,,,1889.9548791999996,1889.9705371,1892.1871560999998,1892.4371738999998,1892.6208199000002,1892.6044703999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.6171083999998,1892.6208199000002,1892.6208199000002,1892.6208199000002,1895.6206589000003,1895.6206589000003,1895.6206589000003,1895.6043289999998,right,1,1.8681956999998874,0.15861409999979514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
34,,,,,,,,,,,,2.35,62,62,0,,,,,,Scenes_Dataset/flower_shop_A.jpg,"(600, 450)",Incongruent,Objects_Dataset/trumpet_retouched.png,"(300, 122)",old,left,Objects_Dataset/sailor_hat.png,"(300, 250)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,0.9212246999995841,0.1278493999998318,,,,,,,,,,,,,,,,,,,,0,62,62,33,,,,,,,,,1895.6206589000003,,,,,,,,,,,,,,1895.6052679000004,1895.6206589000003,1897.8538713999997,1898.1104538999998,1897.9705734,1898.0876818999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.1066440000004,1898.1104538999998,1898.1104538999998,1898.1104538999998,,,,1901.1042406999995,left,1,0.9212246999995841,0.1278493999998318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
68,,,,,,,,,,,,2.5,63,63,0,,,,,,Scenes_Dataset/hut_B.jpg,"(600, 400)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,2.3991846999997506,0.11194530000011582,,,,,,,,,,,,,,,,,,,,0,63,63,67,,,,,,,,,1901.1223417,,,,,,,,,,,,,,1901.1051273000003,1901.1223417,1903.3374049000004,1903.5874876999997,1903.6405556,1903.6213790000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.6367835,1903.6405556,1903.6405556,1903.6405556,,,,1906.6405255999998,right,1,2.3991846999997506,0.11194530000011582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
9,,,,,,,,,,,,2.4,64,64,0,,,,,,Scenes_Dataset/childrens_room_A.jpg,"(600, 524)",Congruent,Objects_Dataset/abacus.png,"(185, 200)",old,left,Objects_Dataset/doll.png,"(191, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,0.7919281000004048,0.14399549999961891,,,,,,,,,,,,,,,,,,,,0,64,64,8,,,,,,,,,1906.6541926,,,,,,,,,,,,,,1906.6411104,1906.6541926,1908.8709451000004,1909.1277014999996,1909.0542156000001,1909.1047687999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.1208333000004,1909.1277014999996,1909.1277014999996,1909.1277014999996,,,,1912.1211967999998,left,1,0.7919281000004048,0.14399549999961891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
59,,,,,,,,,,,,2.3,65,65,0,,,,,,Scenes_Dataset/golf_course_A.jpg,"(600, 400)",Incongruent,Objects_Dataset/clothesline_retouched_2.png,"(350, 231)",old,left,Objects_Dataset/computer_monitor.png,"(300, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,0.7547761999994691,0.1359548000000359,,,,,,,,,,,,,,,,,,,,0,65,65,58,,,,,,,,,1912.1381792000002,,,,,,,,,,,,,,1912.1218566999996,1912.1381792000002,1914.3542698,1914.6048621999998,1914.4377235000002,1914.5881063999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.6012975000003,1914.6048621999998,1914.6048621999998,1914.6048621999998,1917.6044633000001,1917.6044633000001,1917.6044633000001,1917.5881855999996,left,1,0.7547761999994691,0.1359548000000359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
18,,,,,,,,,,,,2.85,66,66,0,,,,,,Scenes_Dataset/soccer_stadium_B.jpg,"(600, 400)",Congruent,Objects_Dataset/football_boots.png,"(300, 300)",old,left,Objects_Dataset/whistle.png,"(200, 151)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,1.0630809000003865,0.1119765000003099,,,,,,,,,,,,,,,,,,,,0,66,66,17,,,,,,,,,1917.6044633000001,,,,,,,,,,,,,,1917.5887948999998,1917.6044633000001,1919.8377371999995,1920.0879470999998,1920.4565107999997,1920.4381989000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.4449777999998,1920.4565107999997,1920.4565107999997,1920.4565107999997,,,,1923.4549688999996,left,1,1.0630809000003865,0.1119765000003099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
50,,,,,,,,,,,,3.15,67,67,0,,,,,,Scenes_Dataset/playground_A.jpg,"(600, 337)",Incongruent,Objects_Dataset/water_dispenser.png,"(300, 300)",old,left,Objects_Dataset/wine_cork.png,"(250, 163)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,1.795430000000124,0.11195499999939784,,,,,,,,,,,,,,,,,,,,0,67,67,49,,,,,,,,,1923.4711278000004,,,,,,,,,,,,,,1923.4558100000004,1923.4711278000004,1925.6878545,1925.9378293999998,1926.6282103000003,1926.6048876000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.6221077999999,1926.6282103000003,1926.6282103000003,1926.6282103000003,,,,1929.6215216,left,1,1.795430000000124,0.11195499999939784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
84,,,,,,,,,,,,2,68,68,0,,,,,,Scenes_Dataset/bedroom_A.jpg,"(600, 403)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,1.9711254000003464,0.1359787999999753,,,,,,,,,,,,,,,,,,,,0,68,68,83,,,,,,,,,1929.6378439,,,,,,,,,,,,,,1929.6221882,1929.6378439,1931.8547516999997,1932.1085253,1931.6379023999998,1932.0883863999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.1046291000002,1932.1085253,1932.1085253,1932.1085253,,,,1935.1051681999998,right,1,1.9711254000003464,0.1359787999999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
6,,,,,,,,,,,,2.25,69,69,0,,,,,,Scenes_Dataset/stationary_store_A.jpg,"(600, 370)",Congruent,Objects_Dataset/stapler.png,"(250, 178)",old,left,Objects_Dataset/envelope_retouched.png,"(250, 211)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,1.068499900000461,0.12002959999972518,,,,,,,,,,,,,,,,,,,,0,69,69,5,,,,,,,,,1935.1212865999996,,,,,,,,,,,,,,1935.1059035999997,1935.1212865999996,1937.3378996000001,1937.5872443999997,1937.3709681,1937.5714944000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.5827009000004,1937.5872443999997,1937.5872443999997,1937.5872443999997,1940.5875908999997,1940.5875908999997,1940.5875908999997,1940.5709815999999,left,1,1.068499900000461,0.12002959999972518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
19,,,,,,,,,,,,2.9,70,70,0,,,,,,Scenes_Dataset/island_A.jpg,"(600, 420)",Congruent,Objects_Dataset/message_bottle.png,"(284, 177)",old,left,Objects_Dataset/kayak.png,"(450, 338)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,1.136091000000306,0.12776949999988574,,,,,,,,,,,,,,,,,,,,0,70,70,18,,,,,,,,,1940.5875908999997,,,,,,,,,,,,,,1940.5711313000002,1940.5875908999997,1942.8209604000003,1943.0710214,1943.4876623,1943.4711513000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.4785063,1943.4876623,1943.4876623,1943.4876623,,,,1946.4720192000004,left,1,1.136091000000306,0.12776949999988574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
26,,,,,,,,,,,,3.25,71,71,0,,,,,,Scenes_Dataset/hospital_room_B.jpg,"(600, 400)",Congruent,Objects_Dataset/saline_retouched.png,"(300, 225)",old,left,Objects_Dataset/pills.png,"(216, 250)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,1.548689899999772,0.13561590000063006,,,,,,,,,,,,,,,,,,,,0,71,71,25,,,,,,,,,1946.4881695000004,,,,,,,,,,,,,,1946.4727254,1946.4881695000004,1948.7212871000002,1948.9714199999999,1949.7391647000004,1949.7220215999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.7356200000004,1949.7391647000004,1949.7391647000004,1949.7391647000004,,,,1952.7237647000002,left,1,1.548689899999772,0.13561590000063006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
44,,,,,,,,,,,,2.85,72,72,0,,,,,,Scenes_Dataset/boat_interior_A.jpg,"(600, 400)",Incongruent,Objects_Dataset/scooter_retouched.png,"(311, 350)",old,left,Objects_Dataset/car_mat.png,"(230, 258)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,0.7955329999995229,0.1277792999999292,,,,,,,,,,,,,,,,,,,,0,72,72,43,,,,,,,,,1952.738464,,,,,,,,,,,,,,1952.7243393999997,1952.738464,1954.9715035999998,1955.2227991999998,1955.5880456000004,1955.5719187000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.5744481000002,1955.5880456000004,1955.5880456000004,1955.5880456000004,1958.5879038000003,1958.5879038000003,1958.5879038000003,1958.5719855999996,left,1,0.7955329999995229,0.1277792999999292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
32,,,,,,,,,,,,2.25,73,73,0,,,,,,Scenes_Dataset/elevator_A.jpg,"(600, 450)",Incongruent,Objects_Dataset/cake_tongs_retouched.png,"(300, 75)",old,left,Objects_Dataset/3d_glasses_retouched.png,"(300, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,left,1,1.007898099999693,0.1437751000003118,,,,,,,,,,,,,,,,,,,,0,73,73,31,,,,,,,,,1958.5879038000003,,,,,,,,,,,,,,1958.5721837,1958.5879038000003,1960.8215818999997,1961.0716787000001,1960.8411632999996,1961.0550978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0678899000004,1961.0716787000001,1961.0716787000001,1961.0716787000001,,,,1964.0554249999996,left,1,1.007898099999693,0.1437751000003118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
70,,,,,,,,,,,,2.6,74,74,0,,,,,,Scenes_Dataset/ballet_room_B.jpg,"(600, 400)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,left,0,1.704493399999592,0.12800349999997707,,,,,,,,,,,,,,,,,,,,0,74,74,69,,,,,,,,,1964.0717328,,,,,,,,,,,,,,1964.0558235999997,1964.0717328,1966.3052195999999,1966.5551331999995,1966.6712491999997,1966.6557943999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.6647443000002,1966.6712491999997,1966.6712491999997,1966.6712491999997,,,,1969.6576355999996,left,0,1.704493399999592,0.12800349999997707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
72,,,,,,,,,,,,2.7,75,75,0,,,,,,Scenes_Dataset/underwater_A.jpg,"(600, 450)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,right,1,2.3872807000007015,0.1281500999994023,,,,,,,,,,,,,,,,,,,,0,75,75,71,,,,,,,,,1969.6719515000004,,,,,,,,,,,,,,1969.6584135000003,1969.6719515000004,1971.9054335,1972.1563895,1972.3724500999997,1972.3570185999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.3677938,1972.3724500999997,1972.3724500999997,1972.3724500999997,1975.3722371000003,1975.3722371000003,1975.3722371000003,1975.3563649999996,right,1,2.3872807000007015,0.1281500999994023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
88,,,,,,,,,,,,2.2,76,76,0,,,,,,Scenes_Dataset/library_A.jpg,"(600, 478)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,left,0,2.525974799999858,0.08778280000024097,,,,,,,,,,,,,,,,,,,,0,76,76,87,,,,,,,,,1975.3722371000003,,,,,,,,,,,,,,1975.3568785999996,1975.3722371000003,1977.6219695,1977.8738692999996,1977.5727232,1977.8555052000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.8698334,1977.8738692999996,1977.8738692999996,1977.8738692999996,,,,1980.8717740000002,left,0,2.525974799999858,0.08778280000024097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
80,,,,,,,,,,,,3.1,77,77,0,,,,,,Scenes_Dataset/amusement_park_A.jpg,"(600, 400)",Lure,None,None,new,right,None,None,None,None,None,,,,,,,,,,,,left,0,1.3235276000004887,0.15147150000029797,,,,,,,,,,,,,,,,,,,,0,77,77,79,,,,,,,,,1980.8886659,,,,,,,,,,,,,,1980.8719177000003,1980.8886659,1983.1053872000002,1983.3552646999997,1983.9883264999999,1983.9723476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.9813531999998,1983.9883264999999,1983.9883264999999,1983.9883264999999,1986.9887098999998,1986.9887098999998,1986.9887098999998,1986.9722836,left,0,1.3235276000004887,0.15147150000029797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
8,,,,,,,,,,,,2.35,78,78,0,,,,,,Scenes_Dataset/igloo_A.jpg,"(600, 450)",Congruent,Objects_Dataset/eskimo_coat.png,"(300, 300)",old,left,Objects_Dataset/wool_cap.png,"(250, 250)","(300, -200)","(300, 200)",down,,,,,,,,,,,,left,1,0.8865255000000616,0.12800760000027367,,,,,,,,,,,,,,,,,,,,0,78,78,7,,,,,,,,,1986.9887098999998,,,,,,,,,,,,,,1986.9725196999998,1986.9887098999998,1989.2221016000003,1989.4728846999997,1989.3385626999998,1989.4560210999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.4689601999999,1989.4728846999997,1989.4728846999997,1989.4728846999997,1992.4721281000002,1992.4721281000002,1992.4721281000002,1992.4560572999999,left,1,0.8865255000000616,0.12800760000027367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
