Index,ex_scene_encode,ex_scene_size,ex_object_encode,ex_object_size,ex_target_pos,ex_condition_encode,ex_lure,ex_lure_size,ex_lure_pos,ex_new,ex_new_scene_size,jitter_ITI,thisN,thisTrialN,thisRepN,slider_example.response,slider_example.rt,key_ex_rate.keys,key_ex_rate.rt,key_ex_rate.duration,Scene,Scene_Size,Condition_Encode,Object_Encode,Object_Size,Condition_Old,Correct_Key_Old,Obj_Lure,Lure_size,Target_pos,Lure_pos,Correct_key_AFC,slider_cong.response,slider_cong.rt,key_rate.keys,key_rate.rt,key_rate.duration,ex_scene_old_new,scene_size,condition_encode,key_ex_old.keys,key_ex_old.rt,key_ex_old.duration,key_item.keys,key_item.corr,key_item.rt,key_item.duration,key_ex_2AFC.keys,key_ex_2AFC.rt,key_ex_2AFC.duration,key_2AFC.keys,key_2AFC.corr,key_2AFC.rt,key_2AFC.duration,exemplo_PAL.thisRepN,exemplo_PAL.thisTrialN,exemplo_PAL.thisN,exemplo_PAL.thisIndex,trial_encode.thisRepN,trial_encode.thisTrialN,trial_encode.thisN,trial_encode.thisIndex,trial_ex_old.thisRepN,trial_ex_old.thisTrialN,trial_ex_old.thisN,trial_ex_old.thisIndex,trial_item.thisRepN,trial_item.thisTrialN,trial_item.thisN,trial_item.thisIndex,trial_ex_2AFC.thisRepN,trial_ex_2AFC.thisTrialN,trial_ex_2AFC.thisN,trial_ex_2AFC.thisIndex,trial_asso.thisRepN,trial_asso.thisTrialN,trial_asso.thisN,trial_asso.thisIndex,thisRow.t,notes,Welcome.started,text_hi.started,key_welcome.started,Welcome.stopped,Explanation_PAL.started,text_Explain_PAL.started,key_explain_PAL.started,Explanation_PAL.stopped,Explain_Rating.started,text_explain_rate.started,key_explain_rate.started,Explain_Rating.stopped,blank.started,image_blank.started,cross_25.started,cross_25.stopped,image_blank.stopped,blank.stopped,Example_PAL.started,image_ex_scene.started,image_ex_object.started,slider_example.started,text_example.started,key_ex_rate.started,slider_example.stopped,text_example.stopped,key_ex_rate.stopped,Example_PAL.stopped,exemplo_PAL.slider_example.response,exemplo_PAL.slider_example.rt,exemplo_PAL.key_ex_rate.keys,exemplo_PAL.key_ex_rate.rt,exemplo_PAL.key_ex_rate.duration,Start_PAL.started,text_end_ex.started,text_start_PAL.started,key_start_PAL.started,text_end_ex.stopped,Start_PAL.stopped,key_start_PAL.keys,key_start_PAL.rt,key_start_PAL.duration,Encode.started,image_scene_encode.started,image_object_encode.started,text_rating.started,slider_cong.started,key_rate.started,text_rating.stopped,slider_cong.stopped,key_rate.stopped,Encode.stopped,trial_encode.slider_cong.response,trial_encode.slider_cong.rt,trial_encode.key_rate.keys,trial_encode.key_rate.rt,trial_encode.key_rate.duration,image_scene_encode.stopped,image_object_encode.stopped,Pause_1.started,text_pausa1.started,Pause_1.stopped,n_trials_total,n_go,n_nogo,hits,misses,correct_rejections,false_alarms,go_accuracy_percent,nogo_accuracy_percent,mean_rt_go_correct,Go_Nogo_task.started,Go_Nogo_task.stopped,Cog_Oral.started,text_endGo.started,text_endGo.stopped,text_call.started,key_end_cog.started,text_call.stopped,Cog_Oral.stopped,key_end_cog.keys,key_end_cog.rt,key_end_cog.duration,Retomar.started,text_retomar.started,key_resp.started,Retomar.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Explanation_Recall.started,text_explain_recall.started,key_continue.started,Explanation_Recall.stopped,Explain_Old_New.started,text_explain_old_new.started,key_explain_old.started,Explain_Old_New.stopped,key_explain_old.keys,key_explain_old.rt,key_explain_old.duration,Exemplo_old.started,image_exemplo_old_new.started,key_ex_old.started,text_ex_old.started,Exemplo_old.stopped,trial_ex_old.key_ex_old.keys,trial_ex_old.key_ex_old.rt,trial_ex_old.key_ex_old.duration,Start_Recall.started,text_start_recall.started,key_start_recall.started,Start_Recall.stopped,key_start_recall.keys,key_start_recall.rt,key_start_recall.duration,Old_New_Task.started,image_old_new.started,key_item.started,text_item.started,Old_New_Task.stopped,trial_item.key_item.keys,trial_item.key_item.corr,trial_item.key_item.rt,trial_item.key_item.duration,image_old_new.stopped,key_item.stopped,text_item.stopped,End_Old_New.started,text_end_item.started,key_resp_2.started,End_Old_New.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Explain_2AFC.started,text_explain_2afc.started,key_end_explain_2afc.started,Explain_2AFC.stopped,key_end_explain_2afc.keys,key_end_explain_2afc.rt,key_end_explain_2afc.duration,Exemplo_2AFC.started,image_ex_2AFC.started,image_ex_target.started,image_ex_lure.started,key_ex_2AFC.started,Exemplo_2AFC.stopped,trial_ex_2AFC.key_ex_2AFC.keys,trial_ex_2AFC.key_ex_2AFC.rt,trial_ex_2AFC.key_ex_2AFC.duration,trial_2AFC.started,image_scene_2AFC.started,key_2AFC.started,image_target.started,image_lure.started,trial_2AFC.stopped,trial_asso.key_2AFC.keys,trial_asso.key_2AFC.corr,trial_asso.key_2AFC.rt,trial_asso.key_2AFC.duration,image_scene_2AFC.stopped,key_2AFC.stopped,image_target.stopped,image_lure.stopped,end.started,text_end.started,text_end.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
4,,,,,,,,,,,,2.15,3,3,0,,,,,,Scenes_Dataset/pastry_shop_A.jpg,"(600, 400)",Congruent,Objects_Dataset/cake_holder.png,"(300, 209)",old,left,Objects_Dataset/cake_tongs_retouched.png,"(300, 75)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.034631200000149,0.17617059999975027,,,,,,,,,,,,,,,,,,,,,0,3,3,3,2101.248927499999,,,,,,,,,,,,,,2101.2330760999994,2101.248927499999,2103.4818517000003,2103.7387032999995,2103.3984686000003,2103.7156183999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.7360154,2103.7387032999995,2103.7387032999995,2103.7387032999995,2103.7387032999995,2106.716226999999,down,1,1.034631200000149,0.17617059999975027,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
21,,,,,,,,,,,,3,4,4,0,,,,,,Scenes_Dataset/pharmacy_A.jpg,"(600, 461)",Congruent,Objects_Dataset/pills.png,"(216, 250)",old,left,Objects_Dataset/thermometer.png,"(300, 199)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.4735755000001518,0.1998540000004141,,,,,,,,,,,,,,,,,,,,,0,4,4,20,2106.7333464000003,,,,,,,,,,,,,,2106.7166822,2106.7333464000003,2108.9652681999996,2109.2151718000005,2109.7559963999993,2109.7324494000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.753151699999,2109.7559963999993,2109.7559963999993,2109.7559963999993,2109.7559963999993,2112.7482820999994,down,1,1.4735755000001518,0.1998540000004141,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
37,,,,,,,,,,,,2.5,5,5,0,,,,,,Scenes_Dataset/vault_A.jpg,"(600, 398)",Incongruent,Objects_Dataset/fan.png,"(350, 350)",old,left,Objects_Dataset/cactus.png,"(300, 248)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.2115520000006654,0.24790389999907347,,,,,,,,,,,,,,,,,,,,,0,5,5,36,2112.7656093999994,,,,,,,,,,,,,,2112.7486769999996,2112.7656093999994,2114.9986912000004,2115.2488661999996,2115.273742899999,2115.2493546999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.2708860000002,2115.273742899999,2115.273742899999,2115.273742899999,2115.273742899999,2118.2654765999996,up,1,1.2115520000006654,0.24790389999907347,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
27,,,,,,,,,,,,2,6,6,0,,,,,,Scenes_Dataset/toilet_A.jpg,"(600, 450)",Congruent,Objects_Dataset/toothbrush.png,"(300, 215)",old,left,Objects_Dataset/hairdryer_retouched.png,"(250, 241)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,up,0,1.2837899999994988,0.24783399999978428,,,,,,,,,,,,,,,,,,,,,0,6,6,26,2118.2818749,,,,,,,,,,,,,,2118.2659057,2118.2818749,2120.4978419,2120.7535006,2120.2819256000002,2120.7320296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.7504912999993,2120.7535006,2120.7535006,2120.7535006,2120.7535006,2123.7322673,up,0,1.2837899999994988,0.24783399999978428,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
24,,,,,,,,,,,,3.15,7,7,0,,,,,,Scenes_Dataset/marina_A.jpg,"(600, 450)",Congruent,Objects_Dataset/sailor_hat.png,"(300, 250)",old,left,Objects_Dataset/rope.png,"(300, 248)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.4965164000004734,0.22386609999921347,,,,,,,,,,,,,,,,,,,,,0,7,7,23,2123.748388099999,,,,,,,,,,,,,,2123.7328001999995,2123.748388099999,2125.9818278000002,2126.2318147999995,2126.900610499999,2126.8822385000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.8976311000006,2126.900610499999,2126.900610499999,2126.900610499999,2126.900610499999,2129.898607199999,down,1,1.4965164000004734,0.22386609999921347,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
23,,,,,,,,,,,,3.1,8,8,0,,,,,,Scenes_Dataset/desert_A.jpg,"(600, 375)",Congruent,Objects_Dataset/cactus.png,"(300, 248)",old,left,Objects_Dataset/canteen.png,"(150, 250)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.258232299998781,0.19976459999998042,,,,,,,,,,,,,,,,,,,,,0,8,8,22,2129.914637,,,,,,,,,,,,,,2129.8991810999996,2129.914637,2132.1313224999994,2132.3813236999995,2133.019139,2132.9982641999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.0162891,2133.019139,2133.019139,2133.019139,2133.019139,2135.998402699999,down,1,1.258232299998781,0.19976459999998042,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
28,,,,,,,,,,,,2.05,9,9,0,,,,,,Scenes_Dataset/public_toilet_A.jpg,"(600, 375)",Congruent,Objects_Dataset/hands_dryer.png,"(350, 267)",old,left,Objects_Dataset/paper_towel_dispenser.png,"(300, 400)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.271069600001283,0.19992909999928088,,,,,,,,,,,,,,,,,,,,,0,9,9,27,2136.0145142,,,,,,,,,,,,,,2135.99878,2136.0145142,2138.247985599999,2138.502193799999,2138.0647124999996,2138.482683799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.4968002000005,2138.502193799999,2138.502193799999,2138.502193799999,2138.502193799999,2141.4985223999993,down,1,1.271069600001283,0.19992909999928088,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
29,,,,,,,,,,,,2.1,10,10,0,,,,,,Scenes_Dataset/pool_B.jpg,"(600, 450)",Congruent,Objects_Dataset/slippers.png,"(280, 300)",old,left,Objects_Dataset/bikini.png,"(350, 350)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.4313593999995646,0.19208309999885387,,,,,,,,,,,,,,,,,,,,,0,10,10,28,2141.514941199999,,,,,,,,,,,,,,2141.499094999999,2141.514941199999,2143.7480462999993,2144.005931599999,2143.6148716999996,2143.9818753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.002903499999,2144.005931599999,2144.005931599999,2144.005931599999,2144.005931599999,2146.998856099999,down,1,1.4313593999995646,0.19208309999885387,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
46,,,,,,,,,,,,2.95,11,11,0,,,,,,Scenes_Dataset/skate_park_A.jpg,"(600, 450)",Incongruent,Objects_Dataset/paddle.png,"(300, 299)",old,left,Objects_Dataset/fan.png,"(350, 350)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.569267700000637,0.25588819999939005,,,,,,,,,,,,,,,,,,,,,0,11,11,45,2147.0148343,,,,,,,,,,,,,,2146.9994363000005,2147.0148343,2149.2315770000005,2149.481561299999,2150.0119675000005,2149.948597299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.966143899999,2150.0119675000005,2150.0119675000005,2150.0119675000005,2150.0119675000005,2152.965188799999,up,1,1.569267700000637,0.25588819999939005,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
19,,,,,,,,,,,,2.9,12,12,0,,,,,,Scenes_Dataset/island_A.jpg,"(600, 420)",Congruent,Objects_Dataset/message_bottle.png,"(284, 177)",old,left,Objects_Dataset/kayak.png,"(450, 338)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.6580726000011055,0.20003779999933613,,,,,,,,,,,,,,,,,,,,,0,12,12,18,2152.9815037999997,,,,,,,,,,,,,,2152.9655005999994,2152.9815037999997,2155.1982236000003,2155.4482823,2155.8911838000004,2155.865520399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.887713799999,2155.8911838000004,2155.8911838000004,2155.8911838000004,2155.8911838000004,2158.8819915999993,down,1,1.6580726000011055,0.20003779999933613,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
14,,,,,,,,,,,,2.65,13,13,0,,,,,,Scenes_Dataset/palace_interior_A.jpg,"(600, 447)",Congruent,Objects_Dataset/chandelier_retouched.png,"(250, 300)",old,left,Objects_Dataset/crown.png,"(300, 249)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,up,0,1.4487797999991017,0.24775279999994382,,,,,,,,,,,,,,,,,,,,,0,13,13,13,2158.898249099999,,,,,,,,,,,,,,2158.8825424999995,2158.898249099999,2161.1151508000003,2161.3651346999995,2161.556510999999,2161.532129199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.5535746000005,2161.556510999999,2161.556510999999,2161.556510999999,2161.556510999999,2164.549098899999,up,0,1.4487797999991017,0.24775279999994382,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
39,,,,,,,,,,,,2.6,14,14,0,,,,,,Scenes_Dataset/garage_A.jpg,"(600, 397)",Incongruent,Objects_Dataset/crown.png,"(300, 249)",old,left,Objects_Dataset/oxygen_mask_retouched.png,"(300, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.7456925999995292,0.2558293000001868,,,,,,,,,,,,,,,,,,,,,0,14,14,38,2164.5652145000004,,,,,,,,,,,,,,2164.5496853999994,2164.5652145000004,2166.7818647999993,2167.031860699999,2167.1715915000004,2167.1487684000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.167411999999,2167.1715915000004,2167.1715915000004,2167.1715915000004,2167.1715915000004,2170.1495904000003,up,1,1.7456925999995292,0.2558293000001868,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
31,,,,,,,,,,,,2.2,15,15,0,,,,,,Scenes_Dataset/balcony.jpg,"(600, 450)",Incongruent,Objects_Dataset/car_key.png,"(300, 125)",old,left,Objects_Dataset/staple_puller_retouched.png,"(400, 400)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.8011630000000878,0.22392330000002403,,,,,,,,,,,,,,,,,,,,,0,15,15,30,2170.1652448000004,,,,,,,,,,,,,,2170.1501248999994,2170.1652448000004,2172.398481799999,2172.6519639,2172.3680181,2172.6322966999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.6491387000005,2172.6519639,2172.6519639,2172.6519639,2172.6519639,2175.6490596000003,up,1,1.8011630000000878,0.22392330000002403,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
1,,,,,,,,,,,,2,16,16,0,,,,,,Scenes_Dataset/office_work_A.jpg,"(600, 470)",Congruent,Objects_Dataset/staple_puller_retouched.png,"(400, 400)",old,left,Objects_Dataset/clock.png,"(250, 248)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.1932134999988193,0.20802440000079514,,,,,,,,,,,,,,,,,,,,,0,16,16,0,2175.6668403999993,,,,,,,,,,,,,,2175.6495649999997,2175.6668403999993,2177.8820581,2178.1399827000005,2177.682087199999,2178.1158292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.1368545999994,2178.1399827000005,2178.1399827000005,2178.1399827000005,2178.1399827000005,2181.1160610999996,down,1,1.1932134999988193,0.20802440000079514,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
9,,,,,,,,,,,,2.4,17,17,0,,,,,,Scenes_Dataset/childrens_room_A.jpg,"(600, 524)",Congruent,Objects_Dataset/abacus.png,"(185, 200)",old,left,Objects_Dataset/doll.png,"(191, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.6683309999989433,0.2318148000013025,,,,,,,,,,,,,,,,,,,,,0,17,17,8,2181.132263199999,,,,,,,,,,,,,,2181.1166809999995,2181.132263199999,2183.3654791999998,2183.6249991000004,2183.532097199999,2183.5990813999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.6213960000005,2183.6249991000004,2183.6249991000004,2183.6249991000004,2183.6249991000004,2186.6157103000005,down,1,1.6683309999989433,0.2318148000013025,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
40,,,,,,,,,,,,2.65,18,18,0,,,,,,Scenes_Dataset/kindergarten_A.jpg,"(600, 338)",Incongruent,Objects_Dataset/payment_terminal.png,"(285, 300)",old,left,Objects_Dataset/message_bottle.png,"(284, 177)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.8448617000012746,0.23193529999844031,,,,,,,,,,,,,,,,,,,,,0,18,18,39,2186.6319884999994,,,,,,,,,,,,,,2186.616320199999,2186.6319884999994,2188.8488830999995,2189.1013382,2189.2884316,2189.2659021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.2840486000005,2189.2884316,2189.2884316,2189.2884316,2189.2884316,2192.2660631,up,1,1.8448617000012746,0.23193529999844031,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
17,,,,,,,,,,,,2.8,19,19,0,,,,,,Scenes_Dataset/stage_A.jpg,"(600, 396)",Congruent,Objects_Dataset/saxophone.png,"(250, 250)",old,left,Objects_Dataset/digital_piano_retouched.png,"(350, 350)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.781187200000204,0.20785950000026787,,,,,,,,,,,,,,,,,,,,,0,19,19,16,2192.2823546,,,,,,,,,,,,,,2192.2664685,2192.2823546,2194.5156953999995,2194.7655962999997,2195.0961152,2195.0661631000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.0910282000004,2195.0961152,2195.0961152,2195.0961152,2195.0961152,2198.0825769000003,down,1,1.781187200000204,0.20785950000026787,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
53,,,,,,,,,,,,2,20,20,0,,,,,,Scenes_Dataset/operating_room_A.jpg,"(600, 416)",Incongruent,Objects_Dataset/rope.png,"(300, 248)",old,left,Objects_Dataset/scooter_retouched.png,"(311, 350)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,down,0,2.1259107000005315,0.2078614000001835,,,,,,,,,,,,,,,,,,,,,0,20,20,52,2198.0991049999993,,,,,,,,,,,,,,2198.0830619999997,2198.0991049999993,2200.3156684999994,2200.575365499999,2200.0991914999995,2200.5493215999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.5717189999996,2200.575365499999,2200.575365499999,2200.575365499999,2200.575365499999,2203.549567,down,0,2.1259107000005315,0.2078614000001835,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
13,,,,,,,,,,,,2.6,21,21,0,,,,,,Scenes_Dataset/circus_A.jpg,"(600, 421)",Congruent,Objects_Dataset/unicycle_retouched.png,"(159, 300)",old,left,Objects_Dataset/juggling_balls_retouched.png,"(350, 197)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.2885110000006534,0.20813509999970847,,,,,,,,,,,,,,,,,,,,,0,21,21,12,2203.565869099999,,,,,,,,,,,,,,2203.5500962999995,2203.565869099999,2205.7990972999996,2206.0491524999998,2206.1725346000003,2206.1493754000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.169542399999,2206.1725346000003,2206.1725346000003,2206.1725346000003,2206.1725346000003,2209.1496312,down,1,1.2885110000006534,0.20813509999970847,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
43,,,,,,,,,,,,2.8,22,22,0,,,,,,Scenes_Dataset/home_office_A.jpg,"(600, 399)",Incongruent,Objects_Dataset/bicycle_bell.png,"(250, 210)",old,left,Objects_Dataset/unicycle_retouched.png,"(159, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.7312055999991571,0.2642922000013641,,,,,,,,,,,,,,,,,,,,,0,22,22,42,2209.1660262000005,,,,,,,,,,,,,,2209.1500696000003,2209.1660262000005,2211.399125099999,2211.6491690000003,2211.9698095000003,2211.9495272999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.9667585999996,2211.9698095000003,2211.9698095000003,2211.9698095000003,2211.9698095000003,2214.9508023,up,1,1.7312055999991571,0.2642922000013641,,,,,,,,,AR2804,001,2026-04-28_12h23.38.692,SEED,2024.2.5,60.0629459672694,2026-04-28 12h27.11.358474 +0100,
